frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
20,6.63,6.67,3.31,3.36,6.44,3.21,16.12,0.06,-0.183,-0.13
21,6.62,6.72,2.97,3.0,6.49,1.67,15.4,0.04,-0.183,-0.15
22,6.49,6.55,3.4,3.43,6.65,1.3,15.01,0.04,-0.185,-0.13
23,6.44,6.49,3.35,3.39,6.74,1.37,15.87,0.01,-0.195,-0.12
24,6.46,6.48,2.84,2.86,6.97,1.27,16.8,-0.02,-0.202,-0.13
25,6.62,6.63,2.71,2.74,7.03,1.1,16.87,-0.07,-0.222,-0.13
26,6.81,6.81,3.39,3.39,6.84,1.15,16.97,-0.11,-0.231,-0.13
27,6.99,6.98,3.21,3.2,6.65,1.09,17.01,-0.12,-0.225,-0.16
28,7.07,7.09,3.07,3.05,6.76,1.08,17.24,-0.09,-0.226,-0.16
29,7.07,7.09,3.04,3.02,6.58,1.09,16.95,-0.07,-0.236,-0.16
30,6.97,7.15,2.67,2.65,6.69,2.87,14.5,-0.05,-0.243,-0.14
31,7.09,7.13,2.77,2.8,6.37,2.61,15.77,-0.04,-0.229,-0.12
32,7.31,7.35,2.88,2.92,6.28,1.84,15.2,-0.05,-0.233,-0.12
33,7.06,7.05,2.95,2.99,6.61,1.38,14.55,-0.06,-0.244,-0.12
34,7.01,7.0,2.73,2.77,6.43,1.32,13.25,-0.05,-0.245,-0.09
35,7.03,7.03,2.94,3.0,6.43,1.49,13.58,-0.05,-0.254,-0.09
36,6.99,7.0,2.86,2.9,6.5,1.57,13.79,-0.04,-0.249,-0.08
37,7.02,7.04,2.81,2.83,6.97,1.68,15.02,-0.01,-0.238,-0.1
38,6.94,6.92,3.2,3.21,6.78,1.7,15.9,-0.01,-0.237,-0.1
39,6.8,6.8,3.08,3.1,6.72,2.42,16.27,-0.01,-0.225,-0.12
40,6.61,6.6,3.33,3.36,6.89,2.68,16.33,0.0,-0.221,-0.11
41,6.6,6.65,2.96,3.02,6.69,3.18,16.66,0.02,-0.218,-0.11
42,6.43,6.5,3.31,3.38,6.77,3.26,16.74,0.01,-0.207,-0.08
43,6.46,6.48,3.34,3.4,6.91,3.1,17.06,0.01,-0.202,-0.08
44,6.42,6.46,2.73,2.76,6.94,1.97,16.96,0.01,-0.204,-0.1
45,6.32,6.34,2.91,2.96,7.08,1.31,17.44,0.0,-0.197,-0.08
46,6.39,6.44,2.79,2.84,7.44,1.44,17.75,0.02,-0.181,-0.08
47,6.31,6.37,3.15,3.15,7.02,1.11,16.92,0.03,-0.163,-0.09
48,6.36,6.4,2.97,2.98,7.12,1.15,16.76,0.03,-0.159,-0.09
49,6.31,6.36,3.39,3.37,6.93,1.6,16.85,0.07,-0.138,-0.07
50,6.52,6.65,3.14,3.19,6.51,2.49,16.34,0.07,-0.115,-0.04
51,6.77,6.94,2.94,2.97,6.14,1.66,14.68,0.07,-0.095,-0.04
52,6.62,6.77,2.92,2.97,6.24,1.57,14.7,0.04,-0.096,-0.04
53,6.74,6.92,2.87,2.95,6.33,2.24,15.14,0.04,-0.087,-0.03
54,6.57,6.83,3.01,3.09,7.14,1.47,14.67,0.02,-0.078,-0.01
55,6.29,6.45,3.34,3.39,7.59,4.81,14.34,0.01,-0.094,-0.05
56,6.51,6.79,3.25,3.33,6.22,1.65,15.06,0.05,-0.066,-0.03
57,6.5,6.46,3.11,3.11,6.78,1.71,15.72,0.05,-0.11,-0.06
58,6.62,6.63,3.03,3.03,6.88,1.64,16.24,0.04,-0.103,-0.06
59,6.69,6.72,2.81,2.85,6.77,2.83,16.36,0.02,-0.094,-0.06
60,6.69,6.69,2.76,2.81,6.73,2.44,16.12,0.0,-0.093,-0.05
61,6.78,6.77,3.17,3.2,6.6,2.75,16.02,-0.02,-0.095,-0.04
62,6.77,6.78,2.93,2.97,6.74,2.55,15.94,-0.02,-0.097,-0.04
63,6.85,6.87,2.7,2.71,6.78,2.71,16.01,0.0,-0.094,-0.04
64,6.82,6.84,2.9,2.92,6.64,2.56,15.86,0.0,-0.093,-0.03
65,6.89,6.91,2.75,2.78,6.64,2.43,15.65,0.0,-0.095,-0.02
66,6.98,7.0,2.68,2.7,6.57,2.33,15.61,0.01,-0.092,-0.03
67,7.05,7.07,2.9,2.9,6.48,2.25,15.54,0.02,-0.094,-0.03
68,6.96,6.99,2.9,2.89,6.48,2.02,15.41,0.02,-0.092,-0.04
69,7.03,7.05,2.95,2.95,6.5,2.0,15.51,0.03,-0.09,-0.04
70,6.9,6.94,3.13,3.13,6.48,2.02,15.38,0.03,-0.091,-0.03
71,6.89,6.92,2.76,2.8,6.56,1.97,15.21,0.02,-0.096,-0.02
72,6.96,6.99,2.9,2.91,6.46,1.92,15.36,0.03,-0.094,-0.03
73,6.96,6.99,2.9,2.91,6.46,1.92,15.36,0.03,-0.094,-0.03
74,6.96,6.99,2.9,2.91,6.46,1.92,15.36,0.03,-0.094,-0.03
75,6.96,6.99,2.9,2.91,6.46,1.92,15.36,0.03,-0.094,-0.03
1,6.57,6.61,2.78,2.81,7.05,2.23,16.33,-0.06,-0.282,-0.09
2,6.47,6.48,2.59,2.62,6.88,1.87,15.3,-0.06,-0.294,-0.09
3,6.56,6.59,2.36,2.43,7.27,1.96,14.59,-0.05,-0.296,-0.09
4,6.55,6.55,2.66,2.7,7.18,1.19,13.55,-0.05,-0.311,-0.09
5,6.48,6.56,3.24,3.28,7.1,1.56,14.04,-0.03,-0.287,-0.08
6,6.46,6.51,2.85,2.87,7.16,1.6,13.6,-0.02,-0.29,-0.09
7,6.53,6.7,2.62,2.65,6.25,2.58,15.33,0.0,-0.274,-0.1
8,6.38,6.49,3.05,3.08,6.45,1.35,16.19,-0.01,-0.279,-0.12
9,6.48,6.54,2.88,2.88,6.6,1.06,15.76,-0.02,-0.284,-0.14
10,6.3,6.35,3.21,3.23,6.7,1.18,16.62,-0.03,-0.271,-0.13
11,6.5,6.6,3.14,3.16,6.36,3.28,17.02,0.01,-0.25,-0.13
12,6.46,6.59,2.9,2.96,6.25,3.04,16.85,0.0,-0.23,-0.15
13,6.39,6.45,3.55,3.59,6.38,2.14,17.18,-0.01,-0.218,-0.15
14,6.48,6.54,3.23,3.27,6.46,2.34,17.17,0.01,-0.224,-0.16
15,6.66,6.7,3.19,3.26,6.42,2.66,16.71,0.03,-0.216,-0.15
16,6.53,6.59,3.37,3.45,6.92,1.38,16.63,0.01,-0.208,-0.15
17,6.51,6.59,3.55,3.61,6.69,2.39,17.35,0.04,-0.191,-0.14
18,6.49,6.54,3.36,3.41,6.4,3.06,16.01,0.06,-0.184,-0.12
19,6.58,6.67,2.65,2.73,6.48,3.04,16.01,0.06,-0.184,-0.14
20,6.43,6.47,3.62,3.63,6.53,1.28,15.06,0.04,-0.182,-0.12
21,6.47,6.54,2.79,2.82,6.84,1.51,16.17,0.01,-0.189,-0.13
22,6.38,6.43,2.98,3.0,6.97,1.2,16.68,-0.02,-0.204,-0.13
23,6.42,6.43,3.03,3.05,6.87,1.19,16.75,-0.06,-0.219,-0.13
24,6.86,6.85,3.08,3.09,6.7,1.08,17.18,-0.1,-0.226,-0.13
25,7.22,7.22,3.13,3.12,6.87,1.16,17.68,-0.12,-0.219,-0.16
26,7.12,7.15,2.75,2.71,6.82,1.15,17.3,-0.1,-0.222,-0.16
27,7.09,7.11,2.69,2.68,6.7,1.05,16.8,-0.07,-0.237,-0.16
28,7.17,7.24,2.49,2.49,6.54,1.24,16.62,-0.05,-0.235,-0.16
29,7.1,7.15,2.61,2.64,6.3,3.18,15.95,-0.06,-0.221,-0.13
30,7.11,7.15,2.7,2.74,6.28,2.38,15.28,-0.06,-0.24,-0.11
31,7.03,7.03,3.18,3.21,6.63,1.41,14.79,-0.05,-0.244,-0.12
32,7.08,7.08,2.56,2.6,6.71,1.58,14.11,-0.05,-0.248,-0.12
33,7.17,7.18,2.81,2.83,6.41,1.36,13.52,-0.06,-0.247,-0.1
34,7.03,7.03,3.17,3.2,6.4,1.61,13.77,-0.03,-0.256,-0.08
35,6.97,6.97,2.96,2.99,6.47,1.71,14.98,-0.02,-0.239,-0.09
36,7.03,7.04,3.06,3.08,6.46,2.16,15.88,0.0,-0.231,-0.1
37,6.79,6.8,3.43,3.45,6.74,2.38,16.34,-0.01,-0.224,-0.11
38,6.72,6.74,2.61,2.62,7.0,3.09,16.4,0.01,-0.222,-0.12
39,6.66,6.69,2.72,2.76,6.82,3.22,16.81,0.0,-0.219,-0.11
40,6.76,6.83,3.16,3.19,6.64,3.33,16.43,0.03,-0.215,-0.1
41,6.57,6.64,3.49,3.54,6.98,3.73,16.86,0.01,-0.213,-0.08
42,6.5,6.55,3.11,3.19,6.84,3.09,17.1,0.01,-0.207,-0.07
43,6.44,6.48,2.63,2.69,6.94,2.07,17.38,0.01,-0.205,-0.09
44,6.36,6.38,3.11,3.16,7.04,1.41,17.47,0.0,-0.194,-0.08
45,6.38,6.47,3.11,3.13,7.39,1.18,17.86,0.01,-0.179,-0.09
46,6.33,6.39,3.16,3.16,7.01,1.13,17.02,0.04,-0.164,-0.09
47,6.65,6.69,2.97,2.91,6.56,1.5,16.72,0.06,-0.134,-0.09
48,6.5,6.58,3.09,3.09,6.36,2.1,16.15,0.09,-0.113,-0.06
49,6.69,6.85,3.1,3.1,6.14,1.53,15.05,0.08,-0.092,-0.04
50,6.6,6.79,2.98,3.01,5.99,1.65,14.16,0.06,-0.088,-0.04
51,6.44,6.63,3.03,3.14,6.16,2.17,14.59,0.04,-0.089,-0.02
52,6.66,6.93,3.21,3.26,5.11,1.57,13.43,0.05,-0.071,-0.02
53,6.39,6.7,3.19,3.29,5.41,1.78,13.39,0.04,-0.054,0.0
54,6.66,6.9,3.07,3.15,6.04,1.6,14.41,0.03,-0.059,-0.01
55,6.43,6.51,3.06,3.12,6.89,1.36,15.11,0.03,-0.105,-0.05
56,6.58,6.56,3.25,3.26,6.83,1.41,16.1,0.05,-0.104,-0.06
57,6.53,6.53,2.92,2.93,6.92,2.68,16.11,0.03,-0.092,-0.06
58,6.68,6.69,2.79,2.82,6.8,2.4,16.13,0.0,-0.092,-0.06
59,6.82,6.85,3.06,3.09,6.53,2.3,16.17,-0.01,-0.09,-0.05
60,6.85,6.85,2.55,2.58,6.68,1.95,15.95,-0.01,-0.095,-0.04
61,6.86,6.88,2.71,2.74,6.82,2.34,15.93,-0.01,-0.095,-0.03
62,6.87,6.89,2.8,2.84,6.61,2.44,16.02,-0.01,-0.098,-0.04
63,6.84,6.87,2.85,2.91,6.79,2.47,15.66,0.0,-0.098,-0.02
64,7.1,7.12,2.69,2.72,6.6,2.24,15.78,0.01,-0.096,-0.03
65,7.06,7.11,2.64,2.67,6.55,2.25,15.76,0.01,-0.094,-0.03
66,7.09,7.1,2.81,2.82,6.54,2.14,15.51,0.01,-0.092,-0.03
67,6.96,6.98,2.67,2.68,6.55,2.08,15.22,0.02,-0.094,-0.03
68,6.94,6.95,2.8,2.81,6.56,2.02,15.27,0.02,-0.091,-0.03
69,6.91,6.93,2.77,2.79,6.58,1.95,15.23,0.02,-0.093,-0.02
70,7.01,7.02,2.67,2.69,6.54,1.97,15.25,0.03,-0.096,-0.02
71,6.94,6.97,2.63,2.66,6.55,1.87,15.24,0.02,-0.096,-0.02
72,6.94,6.97,2.63,2.66,6.55,1.87,15.24,0.02,-0.096,-0.02
73,6.94,6.97,2.63,2.66,6.55,1.87,15.24,0.02,-0.096,-0.02
74,6.94,6.97,2.63,2.66,6.55,1.87,15.24,0.02,-0.096,-0.02
1,6.34,6.42,2.99,3.03,7.03,1.87,16.33,-0.07,-0.28,-0.08
2,6.38,6.43,2.53,2.58,7.1,2.0,15.16,-0.06,-0.296,-0.09
3,6.45,6.46,3.19,3.23,7.13,1.54,14.73,-0.05,-0.301,-0.08
4,6.63,6.61,2.97,2.99,7.23,1.28,13.98,-0.04,-0.302,-0.09
5,6.39,6.47,2.61,2.66,6.79,1.92,14.3,-0.03,-0.289,-0.08
6,6.24,6.38,3.06,3.11,7.01,2.3,14.86,-0.03,-0.274,-0.09
7,6.45,6.56,2.79,2.8,7.48,2.6,15.41,0.01,-0.286,-0.09
8,6.38,6.44,3.2,3.23,6.11,1.45,16.05,-0.01,-0.276,-0.1
9,6.38,6.45,3.16,3.17,6.8,1.2,16.58,-0.03,-0.276,-0.14
10,6.19,6.31,3.34,3.36,7.13,1.76,16.73,-0.02,-0.265,-0.13
11,6.39,6.49,2.71,2.75,6.44,3.12,16.66,0.0,-0.254,-0.13
12,6.4,6.5,3.34,3.39,6.54,3.13,17.02,-0.01,-0.223,-0.14
13,6.62,6.72,2.92,2.95,6.52,2.6,16.64,0.02,-0.227,-0.16
14,6.55,6.65,2.61,2.67,6.55,3.15,16.86,0.02,-0.225,-0.16
15,6.53,6.56,3.56,3.62,6.52,2.16,16.96,0.01,-0.218,-0.15
16,6.56,6.59,3.5,3.55,6.8,2.95,16.58,0.04,-0.207,-0.14
17,6.56,6.63,3.0,3.06,6.75,2.57,17.38,0.04,-0.19,-0.13
18,6.44,6.51,3.63,3.69,6.43,2.77,16.15,0.05,-0.185,-0.13
19,6.59,6.64,3.14,3.21,6.55,2.94,16.01,0.06,-0.182,-0.12
20,6.51,6.56,2.91,2.94,6.55,1.23,14.92,0.04,-0.188,-0.12
21,6.47,6.54,3.49,3.53,6.64,1.37,15.32,0.03,-0.186,-0.12
22,6.47,6.52,3.19,3.23,6.73,1.26,15.93,0.01,-0.194,-0.12
23,6.7,6.74,2.81,2.85,6.75,1.18,17.0,-0.06,-0.22,-0.13
24,6.93,6.93,3.36,3.39,6.83,1.16,17.09,-0.11,-0.227,-0.13
25,7.16,7.16,2.78,2.75,7.03,1.16,17.63,-0.1,-0.225,-0.17
26,7.08,7.15,3.1,3.08,6.79,1.17,17.28,-0.09,-0.226,-0.17
27,7.01,7.04,3.09,3.09,6.69,1.1,16.87,-0.09,-0.239,-0.16
28,6.91,6.91,2.66,2.71,6.77,1.13,16.15,-0.12,-0.225,-0.14
29,7.15,7.2,2.78,2.82,6.32,3.13,15.69,-0.09,-0.22,-0.13
30,7.0,7.04,3.28,3.32,6.26,2.37,15.28,-0.06,-0.226,-0.11
31,7.0,6.98,2.9,2.94,6.71,1.71,14.75,-0.06,-0.244,-0.11
32,7.08,7.07,3.07,3.1,6.49,1.35,14.3,-0.05,-0.243,-0.12
33,7.12,7.11,2.73,2.76,6.54,1.51,13.89,-0.06,-0.244,-0.1
34,7.08,7.09,2.44,2.49,6.56,1.62,13.99,-0.03,-0.246,-0.09
35,6.96,6.94,3.17,3.22,6.44,1.76,14.83,-0.03,-0.25,-0.08
36,6.97,6.99,3.23,3.26,6.64,1.66,16.12,-0.01,-0.229,-0.11
37,6.95,6.95,2.78,2.8,6.81,2.61,16.11,0.0,-0.23,-0.11
38,6.78,6.76,3.23,3.25,6.72,2.97,16.45,0.0,-0.223,-0.12
39,6.75,6.78,2.64,2.68,6.99,3.06,16.39,0.0,-0.222,-0.12
40,6.67,6.72,2.64,2.7,6.81,3.21,16.53,0.03,-0.224,-0.11
41,6.35,6.41,3.31,3.38,6.99,3.11,16.83,0.02,-0.209,-0.08
42,6.42,6.46,3.32,3.38,6.84,3.15,17.3,0.01,-0.202,-0.07
43,6.59,6.64,3.17,3.2,6.91,3.71,16.89,0.02,-0.198,-0.09
44,6.3,6.33,2.97,3.02,7.07,1.27,17.19,0.0,-0.193,-0.08
45,6.35,6.39,3.52,3.55,7.19,2.73,17.34,0.02,-0.177,-0.07
46,6.4,6.48,2.95,2.96,7.25,1.09,16.95,0.03,-0.159,-0.09
47,6.46,6.52,3.02,3.01,6.97,1.26,16.98,0.05,-0.154,-0.09
48,6.4,6.45,3.21,3.14,6.81,1.55,16.79,0.07,-0.138,-0.08
49,6.58,6.69,3.28,3.32,6.48,1.73,16.53,0.06,-0.115,-0.05
50,6.83,7.03,3.28,3.32,6.06,1.56,14.98,0.06,-0.09,-0.04
51,6.51,6.7,3.32,3.4,5.87,1.73,13.84,0.05,-0.082,-0.01
52,6.49,6.74,2.8,2.87,7.21,1.6,15.22,0.03,-0.084,-0.02
53,6.32,6.43,3.39,3.41,7.65,3.94,15.06,0.01,-0.101,-0.05
54,6.67,6.87,3.28,3.3,5.8,3.14,13.38,0.03,-0.067,-0.04
55,6.49,6.44,3.15,3.21,6.81,1.96,15.89,0.03,-0.112,-0.04
56,6.59,6.6,3.34,3.36,6.75,1.93,16.09,0.04,-0.104,-0.07
57,6.73,6.75,2.77,2.77,6.81,2.8,16.3,0.03,-0.091,-0.07
58,6.76,6.77,2.82,2.87,6.62,2.53,16.17,0.0,-0.092,-0.05
59,6.74,6.76,2.82,2.85,6.63,2.35,15.97,-0.01,-0.092,-0.05
60,6.81,6.81,2.69,2.72,6.87,2.29,15.93,-0.02,-0.099,-0.04
61,6.87,6.87,2.85,2.86,6.71,2.23,16.07,-0.01,-0.094,-0.04
62,6.83,6.85,2.86,2.9,6.68,2.51,15.91,-0.01,-0.098,-0.03
63,6.91,6.93,2.8,2.84,6.61,2.4,15.73,0.0,-0.095,-0.02
64,6.97,6.98,2.72,2.75,6.53,2.29,15.54,0.0,-0.094,-0.02
65,7.05,7.07,2.82,2.83,6.5,2.19,15.55,0.02,-0.093,-0.04
66,7.03,7.03,2.9,2.89,6.48,2.08,15.54,0.02,-0.089,-0.04
67,6.95,6.97,3.02,3.01,6.51,2.06,15.45,0.02,-0.089,-0.03
68,7.0,7.02,2.82,2.81,6.55,2.03,15.43,0.03,-0.09,-0.04
69,7.06,7.08,2.62,2.63,6.52,2.02,15.52,0.03,-0.094,-0.03
70,6.91,6.93,2.53,2.55,6.55,1.99,15.46,0.03,-0.096,-0.02
71,6.97,6.99,2.88,2.89,6.47,1.99,15.32,0.03,-0.093,-0.03
72,6.97,6.99,2.88,2.89,6.47,1.99,15.32,0.03,-0.093,-0.03
73,6.97,6.99,2.88,2.89,6.47,1.99,15.32,0.03,-0.093,-0.03
74,6.97,6.99,2.88,2.89,6.47,1.99,15.32,0.03,-0.093,-0.03
1,6.34,6.42,2.99,3.03,7.03,1.87,16.33,-0.07,-0.28,-0.08
2,6.38,6.43,2.53,2.58,7.1,2.0,15.16,-0.06,-0.296,-0.09
3,6.45,6.46,3.19,3.23,7.13,1.54,14.73,-0.05,-0.301,-0.08
4,6.63,6.61,2.97,2.99,7.23,1.28,13.98,-0.04,-0.302,-0.09
5,6.3,6.35,2.62,2.68,7.35,1.63,13.81,-0.03,-0.298,-0.08
6,6.45,6.55,3.1,3.15,6.8,2.4,15.1,-0.04,-0.271,-0.08
7,6.51,6.66,2.77,2.81,6.41,2.26,15.72,0.01,-0.277,-0.1
8,6.37,6.42,3.24,3.27,6.15,1.4,14.84,-0.01,-0.282,-0.1
9,6.5,6.5,3.14,3.13,6.7,1.06,15.6,-0.02,-0.288,-0.13
10,6.4,6.48,2.83,2.85,6.78,1.23,16.03,-0.01,-0.271,-0.14
11,6.53,6.65,2.95,2.95,6.52,3.51,16.35,0.01,-0.246,-0.14
12,6.4,6.54,3.14,3.19,6.28,3.05,16.93,0.0,-0.22,-0.15
13,6.61,6.72,2.68,2.72,6.46,2.7,17.02,0.01,-0.226,-0.17
14,6.42,6.43,3.38,3.43,6.51,2.42,17.0,0.01,-0.229,-0.15
15,6.42,6.45,3.38,3.43,6.51,1.25,17.12,0.01,-0.219,-0.16
16,6.53,6.57,3.72,3.78,6.63,2.55,16.62,0.04,-0.198,-0.14
17,6.44,6.48,3.48,3.54,6.73,2.65,15.94,0.04,-0.189,-0.12
18,6.53,6.61,3.21,3.27,6.49,3.01,15.91,0.06,-0.182,-0.13
19,6.69,6.77,3.07,3.11,6.39,1.55,15.21,0.05,-0.183,-0.13
20,6.54,6.63,2.79,2.81,6.52,1.27,15.1,0.04,-0.182,-0.13
21,6.48,6.57,3.25,3.26,6.77,1.53,16.47,0.01,-0.186,-0.13
22,6.46,6.49,2.86,2.89,6.93,1.3,16.79,-0.02,-0.201,-0.13
23,6.7,6.71,2.8,2.84,6.77,1.21,17.09,-0.07,-0.216,-0.12
24,6.86,6.86,3.16,3.16,6.78,1.14,17.06,-0.1,-0.222,-0.14
25,6.98,7.0,2.88,2.86,6.76,1.08,17.18,-0.1,-0.226,-0.17
26,7.08,7.13,2.81,2.78,6.7,1.07,17.11,-0.08,-0.226,-0.17
27,7.1,7.12,2.63,2.62,6.73,1.06,17.07,-0.07,-0.239,-0.17
28,7.21,7.25,2.47,2.47,6.59,1.3,16.75,-0.05,-0.232,-0.16
29,7.02,7.09,3.06,3.09,6.29,3.17,15.74,-0.06,-0.223,-0.13
30,7.05,7.07,3.13,3.15,6.28,2.3,15.35,-0.05,-0.233,-0.11
31,7.1,7.11,2.84,2.89,6.68,1.55,15.05,-0.07,-0.239,-0.12
32,7.15,7.14,2.42,2.47,6.65,1.69,14.17,-0.05,-0.25,-0.12
33,7.12,7.09,2.99,3.03,6.51,1.43,13.87,-0.07,-0.252,-0.09
34,7.04,7.06,2.77,2.81,6.47,1.43,13.78,-0.03,-0.253,-0.09
35,7.05,7.1,3.08,3.11,6.48,1.55,14.1,-0.02,-0.244,-0.09
36,6.9,6.86,3.18,3.19,6.53,1.71,14.67,-0.02,-0.245,-0.09
37,6.97,7.0,3.07,3.08,6.83,1.93,15.77,0.0,-0.235,-0.11
38,6.77,6.75,2.82,2.83,6.77,2.87,16.33,0.0,-0.219,-0.12
39,6.72,6.74,2.89,2.92,6.43,3.17,16.21,0.02,-0.213,-0.11
40,6.52,6.54,3.15,3.17,6.75,3.19,16.42,0.02,-0.225,-0.1
41,6.6,6.66,3.49,3.55,6.79,3.34,16.98,0.01,-0.207,-0.09
42,6.35,6.38,3.25,3.31,6.96,3.17,17.11,0.01,-0.209,-0.08
43,6.38,6.47,2.8,2.82,6.9,1.6,17.75,0.01,-0.197,-0.1
44,6.4,6.45,2.91,2.96,7.27,1.54,17.66,0.02,-0.191,-0.09
45,6.38,6.43,2.74,2.77,7.29,1.43,17.51,0.02,-0.182,-0.09
46,6.31,6.34,3.08,3.09,7.06,1.11,16.8,0.03,-0.167,-0.09
47,6.41,6.46,2.94,2.96,6.98,1.24,16.94,0.05,-0.155,-0.08
48,6.45,6.52,3.07,3.04,6.74,1.76,16.91,0.06,-0.136,-0.08
49,6.53,6.63,3.06,3.11,6.54,1.84,16.32,0.07,-0.117,-0.05
50,6.73,6.95,3.24,3.29,5.88,1.58,14.8,0.07,-0.088,-0.04
51,6.71,6.88,3.34,3.37,6.13,1.66,14.51,0.06,-0.089,-0.04
52,6.52,6.7,2.95,3.04,6.41,2.51,15.14,0.04,-0.092,-0.03
53,6.49,6.69,3.0,3.07,6.48,3.94,13.88,0.01,-0.087,-0.03
54,6.34,6.47,2.94,2.99,6.1,4.03,14.17,0.01,-0.094,-0.04
55,6.4,6.44,2.75,2.82,7.05,1.22,15.32,0.03,-0.106,-0.04
56,6.63,6.6,3.35,3.35,6.84,1.35,16.16,0.05,-0.1,-0.06
57,6.47,6.46,2.93,2.94,6.91,2.29,15.99,0.02,-0.097,-0.06
58,6.73,6.75,3.01,3.02,6.78,2.58,16.37,0.01,-0.087,-0.06
59,6.62,6.63,2.98,3.01,6.72,2.29,15.96,-0.01,-0.089,-0.05
60,6.74,6.73,2.84,2.85,6.63,2.32,15.9,-0.02,-0.095,-0.04
61,6.85,6.85,2.76,2.78,6.8,2.46,15.93,-0.01,-0.096,-0.04
62,6.91,6.92,2.69,2.72,6.68,2.59,15.94,-0.01,-0.096,-0.03
63,6.86,6.89,2.73,2.77,6.78,2.59,15.93,-0.01,-0.094,-0.02
64,7.02,7.06,2.57,2.62,6.63,2.3,15.78,0.01,-0.097,-0.02
65,7.06,7.09,2.83,2.85,6.5,2.22,15.86,0.02,-0.093,-0.03
66,7.07,7.09,2.86,2.85,6.55,2.13,15.61,0.02,-0.091,-0.04
67,6.93,6.95,2.95,2.94,6.51,2.0,15.36,0.03,-0.093,-0.03
68,6.99,7.01,2.87,2.88,6.54,2.0,15.46,0.02,-0.093,-0.03
69,6.98,7.0,2.99,2.99,6.47,2.03,15.5,0.02,-0.09,-0.03
70,7.02,7.07,2.76,2.77,6.51,2.04,15.31,0.03,-0.091,-0.03
71,6.99,7.02,2.89,2.91,6.49,2.02,15.52,0.04,-0.092,-0.03
72,6.99,7.02,2.89,2.91,6.49,2.02,15.52,0.04,-0.092,-0.03
73,6.99,7.02,2.89,2.91,6.49,2.02,15.52,0.04,-0.092,-0.03
74,6.99,7.02,2.89,2.91,6.49,2.02,15.52,0.04,-0.092,-0.03
1,6.35,6.39,3.14,3.17,6.81,2.19,16.48,-0.08,-0.269,-0.06
2,6.4,6.45,2.93,2.98,6.98,1.9,15.7,-0.05,-0.293,-0.09
3,6.54,6.56,2.51,2.56,7.34,1.88,14.63,-0.06,-0.302,-0.09
4,6.57,6.55,2.56,2.58,7.41,1.26,14.06,-0.05,-0.304,-0.09
5,6.38,6.41,2.68,2.73,7.32,1.68,13.77,-0.03,-0.3,-0.08
6,6.46,6.51,2.96,3.0,7.17,1.85,14.28,-0.04,-0.292,-0.08
7,6.26,6.36,3.09,3.13,6.7,2.63,15.04,-0.04,-0.272,-0.08
8,6.5,6.65,2.78,2.82,6.31,2.05,16.1,0.0,-0.281,-0.11
9,6.54,6.64,2.98,2.99,6.49,1.3,16.65,-0.01,-0.277,-0.14
10,6.27,6.32,3.14,3.15,6.92,1.33,15.84,-0.03,-0.273,-0.14
11,6.54,6.67,2.98,2.99,6.44,3.33,16.62,0.01,-0.25,-0.15
12,6.49,6.62,2.62,2.73,6.51,3.18,17.42,-0.03,-0.222,-0.14
13,6.44,6.53,2.94,2.97,6.43,2.25,16.93,0.0,-0.228,-0.16
14,6.6,6.69,2.91,2.98,6.63,1.84,17.39,0.01,-0.225,-0.16
15,6.52,6.52,3.72,3.77,6.41,1.27,16.15,0.01,-0.223,-0.16
16,6.37,6.38,3.35,3.41,6.86,1.25,16.64,0.02,-0.21,-0.15
17,6.56,6.61,3.45,3.52,6.66,2.68,16.4,0.04,-0.189,-0.12
18,6.53,6.59,3.02,3.07,6.52,3.0,15.9,0.06,-0.181,-0.13
19,6.54,6.58,3.4,3.45,6.54,1.59,14.93,0.05,-0.184,-0.12
20,6.65,6.71,3.28,3.3,6.43,1.28,15.38,0.03,-0.183,-0.13
21,6.55,6.65,3.24,3.27,6.62,1.32,16.29,0.01,-0.193,-0.13
22,6.5,6.53,3.14,3.16,6.91,1.29,16.77,-0.02,-0.203,-0.13
23,6.55,6.55,2.89,2.94,6.86,1.2,17.02,-0.07,-0.22,-0.12
24,7.01,7.01,3.08,3.09,6.76,1.26,17.05,-0.1,-0.216,-0.15
25,7.01,7.03,3.02,3.0,6.61,1.13,17.14,-0.1,-0.221,-0.16
26,7.13,7.18,3.02,3.03,6.75,1.16,17.56,-0.1,-0.224,-0.16
27,7.12,7.15,3.01,3.01,6.7,1.16,17.38,-0.08,-0.23,-0.16
28,7.11,7.14,2.64,2.62,6.65,1.3,16.6,-0.07,-0.234,-0.15
29,7.06,7.1,2.71,2.73,6.33,3.07,15.47,-0.07,-0.227,-0.13
30,7.19,7.19,2.87,2.9,6.23,1.75,15.11,-0.05,-0.237,-0.12
31,7.17,7.17,3.03,3.06,6.5,1.81,14.62,-0.05,-0.232,-0.12
32,7.28,7.32,2.85,2.87,6.22,1.64,13.33,-0.04,-0.243,-0.11
33,7.24,7.24,2.55,2.58,6.46,1.25,13.49,-0.03,-0.242,-0.09
34,7.19,7.21,2.45,2.51,6.57,1.65,13.94,-0.03,-0.252,-0.09
35,6.89,6.89,3.2,3.23,6.51,1.77,15.15,-0.03,-0.245,-0.09
36,6.97,6.99,2.92,2.95,6.65,2.35,15.9,0.0,-0.233,-0.11
