frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
216,7.6,7.61,3.96,3.96,5.79,1.63,12.38,0.05,-0.042,0.06
217,7.52,7.52,4.0,4.0,5.78,1.63,12.38,0.05,-0.04,0.06
218,7.6,7.6,3.85,3.85,5.8,1.61,12.35,0.05,-0.042,0.06
219,7.45,7.45,4.05,4.05,5.78,1.64,12.36,0.05,-0.04,0.06
220,8.15,8.14,3.44,3.45,5.79,1.62,12.3,0.05,-0.043,0.06
221,8.14,8.13,3.45,3.47,5.8,1.62,12.31,0.05,-0.044,0.06
222,8.15,8.15,3.41,3.43,5.79,1.64,12.32,0.05,-0.043,0.07
223,7.54,7.54,4.02,4.03,5.8,1.63,12.39,0.05,-0.042,0.06
224,7.45,7.45,4.03,4.03,5.79,1.65,12.31,0.05,-0.039,0.06
225,7.94,7.92,3.69,3.69,5.79,1.6,12.28,0.05,-0.043,0.07
226,8.46,8.46,3.14,3.16,5.75,1.67,12.32,0.05,-0.044,0.06
227,7.95,7.94,3.59,3.59,5.8,1.62,12.32,0.05,-0.042,0.06
228,7.56,7.56,3.91,3.92,5.81,1.61,12.32,0.05,-0.042,0.06
229,7.44,7.44,4.04,4.04,5.79,1.64,12.33,0.05,-0.04,0.06
230,7.44,7.44,4.04,4.04,5.79,1.64,12.33,0.05,-0.04,0.06
