frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
239,5.58,5.52,2.41,2.4,7.38,1.32,14.68,-0.07,0.049,0.11
240,5.59,5.53,2.4,2.4,7.37,1.32,14.64,-0.07,0.048,0.11
241,5.59,5.53,2.41,2.4,7.36,1.32,14.65,-0.07,0.049,0.11
242,5.59,5.53,2.42,2.41,7.36,1.32,14.64,-0.07,0.049,0.11
243,5.59,5.53,2.42,2.41,7.36,1.33,14.64,-0.07,0.049,0.11
244,5.58,5.52,2.4,2.39,7.37,1.32,14.66,-0.07,0.049,0.11
245,5.58,5.52,2.42,2.42,7.39,1.32,14.7,-0.07,0.049,0.11
246,5.59,5.53,2.42,2.41,7.37,1.32,14.65,-0.07,0.049,0.11
247,5.58,5.52,2.42,2.41,7.38,1.32,14.69,-0.07,0.049,0.11
248,5.58,5.52,2.42,2.41,7.38,1.32,14.69,-0.07,0.049,0.11
249,5.58,5.52,2.42,2.41,7.38,1.32,14.69,-0.07,0.049,0.11
250,5.58,5.52,2.42,2.42,7.37,1.32,14.63,-0.07,0.049,0.11
251,5.58,5.52,2.42,2.41,7.39,1.32,14.72,-0.07,0.05,0.11
252,5.58,5.52,2.42,2.42,7.37,1.32,14.68,-0.07,0.05,0.11
253,5.59,5.53,2.42,2.41,7.36,1.32,14.68,-0.07,0.049,0.11
254,5.59,5.53,2.42,2.41,7.36,1.33,14.67,-0.07,0.048,0.11
255,5.59,5.53,2.42,2.41,7.37,1.33,14.7,-0.07,0.049,0.11
256,5.59,5.53,2.43,2.42,7.38,1.33,14.67,-0.07,0.05,0.11
257,5.58,5.52,2.42,2.41,7.37,1.33,14.65,-0.07,0.049,0.11
258,5.59,5.53,2.42,2.41,7.37,1.33,14.69,-0.07,0.049,0.11
259,5.59,5.53,2.43,2.41,7.37,1.32,14.7,-0.07,0.05,0.11
260,5.59,5.53,2.42,2.41,7.38,1.33,14.68,-0.07,0.049,0.11
261,5.59,5.53,2.42,2.41,7.37,1.33,14.69,-0.07,0.049,0.11
262,5.59,5.53,2.42,2.41,7.36,1.32,14.64,-0.07,0.049,0.11
263,5.59,5.53,2.42,2.42,7.36,1.33,14.64,-0.07,0.048,0.11
264,5.58,5.52,2.43,2.42,7.37,1.33,14.68,-0.07,0.05,0.11
265,5.58,5.52,2.43,2.43,7.37,1.33,14.66,-0.07,0.049,0.11
266,5.58,5.52,2.42,2.42,7.37,1.32,14.64,-0.07,0.049,0.11
267,5.59,5.53,2.43,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
268,5.59,5.53,2.42,2.42,7.37,1.33,14.68,-0.07,0.049,0.11
269,5.59,5.53,2.42,2.41,7.37,1.33,14.67,-0.07,0.049,0.11
270,5.58,5.52,2.43,2.42,7.37,1.33,14.68,-0.07,0.049,0.11
