frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
23,8.4,8.36,1.88,1.99,6.84,4.4,18.01,0.08,-0.032,0.08
24,8.4,8.36,1.88,1.99,6.84,4.4,18.01,0.08,-0.032,0.08
25,8.41,8.37,1.86,1.98,6.85,4.64,17.96,0.08,-0.032,0.08
26,8.41,8.37,1.86,1.98,6.85,4.64,17.96,0.08,-0.032,0.08
27,8.41,8.37,1.86,1.98,6.85,4.64,17.96,0.08,-0.032,0.08
28,8.39,8.34,1.87,1.99,6.84,4.21,17.94,0.08,-0.033,0.07
29,8.41,8.38,1.87,1.99,6.85,4.56,17.96,0.08,-0.03,0.08
30,8.41,8.37,1.86,1.98,6.84,4.59,17.93,0.08,-0.031,0.08
31,8.39,8.35,1.88,1.99,6.85,4.36,17.99,0.08,-0.031,0.08
32,8.41,8.38,1.85,1.97,6.85,4.49,17.95,0.08,-0.031,0.08
33,8.41,8.37,1.84,1.96,6.84,4.59,17.93,0.08,-0.032,0.08
34,8.38,8.35,1.87,1.99,6.85,4.07,17.88,0.08,-0.03,0.08
35,8.41,8.37,1.88,2.0,6.84,4.28,17.95,0.08,-0.03,0.08
36,8.42,8.38,1.86,1.98,6.84,4.22,17.94,0.08,-0.033,0.07
37,8.43,8.39,1.84,1.96,6.84,4.7,17.97,0.08,-0.032,0.08
38,8.41,8.38,1.85,1.97,6.84,4.48,17.95,0.08,-0.031,0.08
39,8.39,8.34,1.87,1.98,6.83,4.19,17.91,0.08,-0.034,0.07
40,8.39,8.35,1.9,2.02,6.85,4.32,17.94,0.08,-0.03,0.08
41,8.4,8.35,1.88,1.99,6.83,4.26,17.91,0.08,-0.033,0.07
42,8.4,8.35,1.87,1.98,6.85,4.47,17.96,0.08,-0.033,0.08
43,8.39,8.34,1.87,1.99,6.83,4.21,17.94,0.08,-0.034,0.07
44,8.39,8.35,1.9,2.01,6.85,4.23,17.96,0.08,-0.031,0.08
45,8.41,8.37,1.86,1.97,6.85,4.73,17.95,0.08,-0.031,0.08
46,8.39,8.35,1.87,1.99,6.85,4.45,17.96,0.08,-0.031,0.08
47,8.4,8.37,1.86,1.98,6.86,4.28,17.98,0.08,-0.031,0.07
48,8.41,8.36,1.87,1.98,6.84,4.22,17.95,0.08,-0.035,0.07
49,8.42,8.39,1.85,1.97,6.84,4.65,17.96,0.08,-0.031,0.08
50,8.4,8.36,1.86,1.98,6.85,4.3,17.99,0.08,-0.032,0.08
51,8.42,8.37,1.86,1.97,6.84,4.24,17.96,0.08,-0.034,0.07
52,8.39,8.34,1.87,1.97,6.84,4.29,17.93,0.08,-0.034,0.07
53,8.42,8.38,1.85,1.97,6.84,4.76,17.97,0.08,-0.033,0.08
54,8.41,8.37,1.86,1.98,6.84,4.5,17.96,0.08,-0.031,0.08
55,8.41,8.37,1.86,1.98,6.85,4.49,17.94,0.08,-0.033,0.07
56,8.41,8.37,1.86,1.98,6.85,4.49,17.94,0.08,-0.033,0.07
57,8.41,8.37,1.86,1.98,6.85,4.49,17.94,0.08,-0.033,0.07
58,8.41,8.37,1.86,1.98,6.85,4.49,17.94,0.08,-0.033,0.07
59,8.4,8.36,1.86,1.97,6.84,4.58,17.95,0.08,-0.032,0.07
60,8.4,8.36,1.86,1.97,6.84,4.58,17.95,0.08,-0.032,0.07
61,8.39,8.34,1.87,1.99,6.83,4.12,17.91,0.08,-0.035,0.07
62,8.41,8.37,1.88,2.0,6.85,4.24,17.98,0.08,-0.031,0.08
63,8.42,8.38,1.85,1.97,6.86,4.8,17.97,0.08,-0.03,0.08
64,8.42,8.38,1.86,1.98,6.84,4.67,17.99,0.08,-0.031,0.08
65,8.41,8.37,1.87,1.99,6.84,4.34,17.99,0.08,-0.031,0.08
66,8.41,8.36,1.87,1.98,6.83,4.25,17.94,0.08,-0.033,0.07
67,8.41,8.37,1.86,1.97,6.85,4.52,17.94,0.08,-0.033,0.07
68,8.41,8.36,1.85,1.97,6.85,4.58,17.96,0.08,-0.032,0.07
69,8.4,8.36,1.88,2.0,6.86,4.27,18.0,0.08,-0.031,0.08
70,8.4,8.35,1.88,1.99,6.84,4.25,17.91,0.08,-0.033,0.07
71,8.4,8.35,1.87,1.98,6.84,4.34,17.93,0.08,-0.033,0.07
72,8.39,8.34,1.88,1.99,6.84,4.39,17.95,0.08,-0.033,0.07
73,8.39,8.34,1.87,1.99,6.82,4.23,17.91,0.08,-0.033,0.08
74,8.41,8.37,1.88,2.0,6.86,4.65,17.92,0.08,-0.032,0.08
75,8.4,8.36,1.87,1.98,6.84,4.56,17.96,0.08,-0.031,0.08
76,8.4,8.35,1.87,1.99,6.83,4.21,17.91,0.08,-0.033,0.07
77,8.41,8.38,1.86,1.98,6.84,4.42,17.97,0.08,-0.031,0.08
78,8.41,8.36,1.86,1.98,6.84,4.26,17.94,0.08,-0.034,0.07
79,8.42,8.38,1.85,1.96,6.84,4.72,17.95,0.08,-0.032,0.08
80,8.4,8.36,1.86,1.98,6.85,4.4,17.93,0.08,-0.031,0.08
81,8.4,8.35,1.86,1.97,6.84,4.29,17.97,0.08,-0.033,0.07
82,8.41,8.36,1.86,1.97,6.84,4.41,17.92,0.08,-0.033,0.07
83,8.4,8.35,1.87,1.98,6.82,4.22,17.92,0.08,-0.034,0.07
84,8.42,8.38,1.86,1.98,6.84,4.67,17.95,0.08,-0.031,0.08
85,8.4,8.36,1.88,2.0,6.85,4.22,17.97,0.08,-0.031,0.08
86,8.42,8.39,1.86,1.97,6.85,4.74,17.94,0.08,-0.03,0.08
87,8.39,8.35,1.88,2.0,6.85,4.33,17.97,0.08,-0.031,0.08
88,8.39,8.35,1.88,2.0,6.85,4.33,17.97,0.08,-0.031,0.08
89,8.39,8.35,1.88,2.0,6.85,4.33,17.97,0.08,-0.031,0.08
90,8.39,8.35,1.88,2.0,6.85,4.33,17.97,0.08,-0.031,0.08
91,8.42,8.38,1.86,1.97,6.84,4.66,17.95,0.08,-0.032,0.08
92,8.42,8.38,1.86,1.97,6.84,4.66,17.95,0.08,-0.032,0.08
93,8.4,8.34,1.87,1.99,6.85,4.27,17.96,0.08,-0.034,0.07
94,8.42,8.39,1.84,1.96,6.85,4.7,17.96,0.08,-0.032,0.08
95,8.43,8.39,1.84,1.96,6.84,4.57,17.97,0.08,-0.032,0.08
96,8.41,8.38,1.87,1.99,6.84,4.17,17.92,0.08,-0.031,0.08
97,8.4,8.35,1.87,1.99,6.85,4.5,17.97,0.08,-0.032,0.08
98,8.4,8.34,1.86,1.97,6.84,4.41,17.96,0.08,-0.034,0.07
99,8.38,8.33,1.87,1.98,6.83,4.18,17.92,0.08,-0.034,0.07
100,8.39,8.36,1.9,2.01,6.85,4.28,17.98,0.08,-0.031,0.08
101,8.4,8.35,1.88,1.99,6.84,4.22,17.92,0.08,-0.032,0.07
102,8.4,8.36,1.86,1.98,6.86,4.75,17.98,0.08,-0.031,0.08
103,8.4,8.36,1.87,1.98,6.85,4.52,17.96,0.08,-0.031,0.08
104,8.41,8.36,1.86,1.97,6.84,4.62,17.96,0.08,-0.032,0.08
105,8.39,8.35,1.88,2.0,6.84,4.23,17.94,0.08,-0.031,0.08
106,8.43,8.39,1.85,1.97,6.86,4.79,17.98,0.08,-0.031,0.08
107,8.39,8.35,1.88,1.99,6.85,4.23,17.95,0.08,-0.03,0.08
108,8.42,8.38,1.85,1.97,6.86,4.74,17.95,0.08,-0.031,0.08
109,8.4,8.36,1.87,1.98,6.84,4.53,17.94,0.08,-0.03,0.08
110,8.4,8.35,1.87,1.98,6.83,4.29,17.93,0.08,-0.034,0.07
111,8.41,8.36,1.86,1.97,6.84,4.47,17.94,0.08,-0.034,0.07
112,8.4,8.35,1.87,1.98,6.82,4.22,17.93,0.08,-0.034,0.07
113,8.39,8.35,1.88,2.0,6.85,4.3,17.97,0.08,-0.031,0.08
114,8.4,8.34,1.88,1.99,6.83,4.25,17.92,0.08,-0.033,0.08
115,8.4,8.36,1.88,1.99,6.85,4.49,17.96,0.08,-0.033,0.07
116,8.4,8.34,1.87,1.98,6.84,4.27,17.95,0.08,-0.034,0.07
117,8.42,8.38,1.86,1.98,6.84,4.68,17.93,0.08,-0.032,0.08
118,8.4,8.36,1.86,1.98,6.85,4.45,17.93,0.08,-0.031,0.08
119,8.4,8.35,1.87,1.98,6.84,4.31,17.93,0.08,-0.033,0.07
120,8.42,8.38,1.84,1.96,6.85,4.54,17.96,0.08,-0.032,0.08
121,8.42,8.38,1.84,1.96,6.85,4.54,17.96,0.08,-0.032,0.08
122,8.42,8.38,1.84,1.96,6.85,4.54,17.96,0.08,-0.032,0.08
123,8.42,8.38,1.84,1.96,6.85,4.54,17.96,0.08,-0.032,0.08
124,8.4,8.35,1.86,1.97,6.83,4.39,17.95,0.08,-0.034,0.07
125,8.4,8.35,1.86,1.97,6.83,4.39,17.95,0.08,-0.034,0.07
126,8.41,8.37,1.85,1.97,6.85,4.59,17.94,0.08,-0.032,0.08
127,8.4,8.36,1.87,1.99,6.85,4.2,17.95,0.08,-0.031,0.08
128,8.42,8.39,1.86,1.98,6.85,4.68,17.95,0.08,-0.031,0.08
129,8.41,8.38,1.86,1.98,6.85,4.49,17.95,0.08,-0.031,0.08
130,8.42,8.38,1.85,1.97,6.85,4.62,17.95,0.08,-0.032,0.07
131,8.4,8.37,1.87,1.99,6.85,4.23,17.93,0.08,-0.031,0.08
132,8.44,8.41,1.84,1.96,6.84,4.73,17.96,0.08,-0.031,0.08
133,8.4,8.37,1.87,1.99,6.84,4.22,17.98,0.08,-0.031,0.08
134,8.43,8.4,1.85,1.97,6.84,4.78,17.96,0.08,-0.03,0.08
135,8.4,8.36,1.88,2.0,6.86,4.19,17.96,0.08,-0.029,0.08
136,8.39,8.34,1.89,2.0,6.84,4.27,17.89,0.08,-0.033,0.07
137,8.41,8.37,1.86,1.97,6.85,4.71,17.95,0.08,-0.032,0.08
138,8.4,8.35,1.87,1.98,6.84,4.5,17.95,0.08,-0.031,0.08
139,8.4,8.36,1.86,1.97,6.85,4.61,17.93,0.08,-0.032,0.08
140,8.39,8.35,1.88,2.0,6.84,4.26,17.95,0.08,-0.031,0.08
141,8.4,8.35,1.88,1.99,6.84,4.22,17.94,0.08,-0.033,0.07
142,8.41,8.36,1.87,1.98,6.83,4.2,17.93,0.08,-0.033,0.07
143,8.4,8.37,1.88,2.0,6.85,4.3,17.96,0.08,-0.031,0.08
144,8.4,8.35,1.88,1.99,6.83,4.25,17.92,0.08,-0.032,0.07
145,8.4,8.35,1.88,1.99,6.84,4.21,17.91,0.08,-0.034,0.07
146,8.42,8.38,1.86,1.98,6.85,4.65,17.95,0.08,-0.031,0.08
147,8.4,8.36,1.87,1.99,6.85,4.38,17.99,0.08,-0.031,0.08
148,8.39,8.34,1.88,1.98,6.84,4.26,17.95,0.08,-0.033,0.07
149,8.41,8.36,1.86,1.97,6.85,4.49,17.94,0.08,-0.032,0.08
150,8.39,8.34,1.87,1.98,6.84,4.23,17.93,0.08,-0.034,0.07
151,8.42,8.39,1.86,1.98,6.84,4.35,17.93,0.08,-0.03,0.08
152,8.42,8.38,1.86,1.97,6.84,4.18,17.89,0.08,-0.033,0.07
153,8.42,8.38,1.86,1.97,6.84,4.18,17.89,0.08,-0.033,0.07
154,8.42,8.38,1.86,1.97,6.84,4.18,17.89,0.08,-0.033,0.07
155,8.42,8.38,1.86,1.97,6.84,4.18,17.89,0.08,-0.033,0.07
156,8.42,8.38,1.86,1.97,6.84,4.18,17.89,0.08,-0.033,0.07
157,8.39,8.35,1.88,2.0,6.85,4.35,17.98,0.08,-0.03,0.08
158,8.39,8.35,1.88,2.0,6.85,4.35,17.98,0.08,-0.03,0.08
159,8.39,8.34,1.87,1.98,6.84,4.22,17.88,0.08,-0.033,0.08
160,8.41,8.37,1.88,1.99,6.84,4.56,17.89,0.08,-0.031,0.08
161,8.4,8.36,1.87,1.98,6.85,4.54,17.96,0.08,-0.03,0.08
162,8.41,8.36,1.86,1.97,6.85,4.58,17.98,0.08,-0.032,0.07
163,8.39,8.35,1.88,1.99,6.86,4.22,17.96,0.08,-0.031,0.08
164,8.42,8.38,1.86,1.98,6.86,4.72,17.95,0.08,-0.031,0.08
165,8.41,8.37,1.87,1.99,6.84,4.66,17.95,0.08,-0.032,0.08
166,8.39,8.35,1.87,1.99,6.85,4.42,17.95,0.08,-0.032,0.08
167,8.4,8.35,1.87,1.98,6.84,4.35,17.96,0.08,-0.034,0.07
168,8.4,8.36,1.86,1.97,6.84,4.41,17.95,0.08,-0.035,0.07
169,8.39,8.35,1.87,1.98,6.82,4.2,17.92,0.08,-0.034,0.07
170,8.41,8.38,1.87,1.99,6.83,4.39,17.95,0.08,-0.03,0.08
171,8.41,8.36,1.87,1.99,6.83,4.21,17.91,0.08,-0.034,0.07
172,8.42,8.39,1.85,1.97,6.84,4.64,17.93,0.08,-0.032,0.08
173,8.41,8.37,1.85,1.97,6.85,4.46,17.95,0.08,-0.031,0.08
174,8.4,8.35,1.87,1.98,6.84,4.14,17.9,0.08,-0.034,0.07
175,8.4,8.36,1.87,1.98,6.84,4.64,17.96,0.08,-0.03,0.08
176,8.39,8.34,1.88,2.0,6.85,4.4,17.98,0.08,-0.031,0.08
177,8.39,8.33,1.87,1.98,6.84,4.29,17.95,0.08,-0.034,0.07
178,8.4,8.35,1.87,1.98,6.85,4.44,17.97,0.08,-0.034,0.07
179,8.39,8.34,1.88,1.98,6.84,4.2,17.93,0.08,-0.034,0.07
180,8.39,8.36,1.88,2.0,6.84,4.27,17.98,0.08,-0.031,0.08
181,8.39,8.34,1.88,1.99,6.85,4.25,17.93,0.08,-0.033,0.07
182,8.41,8.37,1.85,1.97,6.86,4.63,17.95,0.08,-0.031,0.08
183,8.4,8.36,1.87,1.99,6.84,4.32,17.97,0.08,-0.031,0.08
184,8.39,8.35,1.87,1.98,6.84,4.21,17.93,0.08,-0.033,0.07
185,8.4,8.35,1.87,1.99,6.86,4.27,17.97,0.08,-0.031,0.08
186,8.4,8.35,1.87,1.99,6.86,4.27,17.97,0.08,-0.031,0.08
187,8.4,8.35,1.87,1.99,6.86,4.27,17.97,0.08,-0.031,0.08
188,8.4,8.35,1.87,1.99,6.86,4.27,17.97,0.08,-0.031,0.08
189,8.41,8.38,1.86,1.98,6.84,4.67,17.96,0.08,-0.031,0.08
190,8.41,8.38,1.86,1.98,6.84,4.67,17.96,0.08,-0.031,0.08
191,8.39,8.34,1.88,1.99,6.84,4.21,17.96,0.08,-0.033,0.07
192,8.41,8.37,1.86,1.98,6.85,4.63,17.93,0.08,-0.031,0.08
193,8.4,8.36,1.87,1.98,6.85,4.53,17.96,0.08,-0.031,0.08
194,8.41,8.36,1.85,1.97,6.85,4.69,17.97,0.08,-0.032,0.08
195,8.4,8.36,1.86,1.98,6.85,4.42,17.96,0.08,-0.031,0.08
196,8.41,8.36,1.86,1.97,6.84,4.28,17.96,0.08,-0.034,0.07
197,8.42,8.38,1.85,1.96,6.84,4.52,17.98,0.08,-0.033,0.08
198,8.42,8.38,1.84,1.96,6.85,4.63,17.97,0.08,-0.032,0.08
199,8.41,8.37,1.86,1.98,6.84,4.65,17.94,0.08,-0.031,0.08
200,8.39,8.34,1.88,1.99,6.85,4.37,17.99,0.08,-0.031,0.08
201,8.39,8.34,1.89,1.99,6.84,4.21,17.93,0.08,-0.034,0.07
202,8.39,8.35,1.88,2.0,6.84,4.35,17.95,0.08,-0.031,0.08
203,8.39,8.34,1.88,1.99,6.84,4.24,17.89,0.08,-0.034,0.07
204,8.42,8.38,1.87,1.98,6.85,4.75,17.97,0.08,-0.031,0.08
205,8.4,8.36,1.87,1.99,6.85,4.5,17.96,0.08,-0.031,0.08
206,8.41,8.36,1.85,1.97,6.85,4.67,17.95,0.08,-0.032,0.08
207,8.4,8.36,1.86,1.98,6.85,4.44,17.94,0.08,-0.03,0.08
208,8.4,8.35,1.87,1.98,6.83,4.22,17.94,0.08,-0.034,0.07
209,8.41,8.37,1.85,1.97,6.84,4.66,17.95,0.08,-0.031,0.08
210,8.4,8.36,1.87,1.99,6.84,4.48,17.95,0.08,-0.031,0.08
211,8.4,8.36,1.85,1.97,6.85,4.62,17.94,0.08,-0.032,0.08
212,8.39,8.35,1.87,1.99,6.85,4.21,17.95,0.08,-0.031,0.08
213,8.43,8.39,1.85,1.97,6.86,4.78,17.98,0.08,-0.031,0.08
214,8.4,8.36,1.88,1.99,6.85,4.23,17.96,0.08,-0.03,0.08
215,8.4,8.35,1.87,1.98,6.83,4.19,17.92,0.08,-0.033,0.07
216,8.4,8.36,1.89,2.0,6.84,4.26,17.97,0.08,-0.031,0.08
217,8.41,8.36,1.87,1.99,6.83,4.28,17.94,0.08,-0.033,0.07
218,8.41,8.36,1.87,1.99,6.83,4.28,17.94,0.08,-0.033,0.07
219,8.41,8.36,1.87,1.99,6.83,4.28,17.94,0.08,-0.033,0.07
220,8.41,8.36,1.87,1.99,6.83,4.28,17.94,0.08,-0.033,0.07
221,8.41,8.36,1.87,1.99,6.83,4.28,17.94,0.08,-0.033,0.07
222,8.4,8.36,1.87,1.98,6.86,4.48,17.96,0.08,-0.031,0.08
223,8.4,8.36,1.87,1.98,6.86,4.48,17.96,0.08,-0.031,0.08
224,8.41,8.36,1.85,1.97,6.85,4.61,17.96,0.08,-0.032,0.08
225,8.39,8.34,1.87,1.98,6.83,4.16,17.93,0.08,-0.035,0.07
226,8.41,8.37,1.88,2.01,6.86,4.29,18.02,0.08,-0.031,0.08
227,8.42,8.38,1.85,1.96,6.84,4.56,17.93,0.08,-0.032,0.08
228,8.4,8.34,1.88,1.98,6.84,4.21,17.93,0.08,-0.034,0.07
229,8.43,8.39,1.86,1.98,6.84,4.44,17.96,0.08,-0.031,0.08
230,8.41,8.37,1.86,1.98,6.84,4.26,17.93,0.08,-0.033,0.07
231,8.41,8.36,1.87,1.98,6.85,4.53,17.98,0.08,-0.031,0.08
232,8.41,8.36,1.86,1.97,6.84,4.63,17.93,0.08,-0.031,0.08
233,8.4,8.36,1.86,1.98,6.84,4.52,17.95,0.08,-0.031,0.08
234,8.41,8.36,1.86,1.97,6.85,4.65,17.98,0.08,-0.032,0.07
235,8.4,8.36,1.87,1.98,6.85,4.49,17.95,0.08,-0.03,0.08
236,8.4,8.34,1.86,1.97,6.84,4.35,17.92,0.08,-0.033,0.07
237,8.42,8.38,1.85,1.96,6.87,4.66,17.96,0.08,-0.032,0.07
238,8.4,8.34,1.87,1.98,6.83,4.27,17.93,0.08,-0.034,0.07
239,8.41,8.37,1.86,1.97,6.84,4.68,17.96,0.08,-0.032,0.08
240,8.4,8.36,1.86,1.98,6.85,4.47,17.97,0.08,-0.031,0.08
241,8.4,8.36,1.86,1.98,6.85,4.39,17.92,0.08,-0.031,0.08
242,8.4,8.35,1.87,1.98,6.83,4.24,17.9,0.08,-0.033,0.07
243,8.41,8.37,1.86,1.98,6.85,4.62,17.92,0.08,-0.031,0.08
244,8.41,8.36,1.86,1.97,6.83,4.23,17.93,0.08,-0.033,0.07
245,8.41,8.37,1.85,1.97,6.84,4.62,17.94,0.08,-0.032,0.08
246,8.4,8.36,1.85,1.97,6.85,4.52,17.94,0.08,-0.031,0.08
247,8.41,8.37,1.85,1.97,6.85,4.69,17.96,0.08,-0.031,0.08
248,8.42,8.38,1.86,1.98,6.84,4.67,17.98,0.08,-0.03,0.08
249,8.4,8.37,1.86,1.98,6.85,4.46,17.96,0.08,-0.03,0.08
250,8.4,8.35,1.87,1.98,6.83,4.3,17.95,0.08,-0.033,0.07
251,8.41,8.37,1.86,1.97,6.84,4.52,17.96,0.08,-0.031,0.08
252,8.41,8.37,1.86,1.97,6.84,4.52,17.96,0.08,-0.031,0.08
253,8.41,8.37,1.86,1.97,6.84,4.52,17.96,0.08,-0.031,0.08
254,8.41,8.37,1.86,1.97,6.84,4.52,17.96,0.08,-0.031,0.08
255,8.4,8.36,1.86,1.97,6.85,4.41,17.96,0.08,-0.033,0.07
256,8.4,8.36,1.86,1.97,6.85,4.41,17.96,0.08,-0.033,0.07
257,8.41,8.36,1.87,1.98,6.83,4.27,17.93,0.08,-0.034,0.07
258,8.4,8.35,1.87,1.98,6.84,4.3,17.95,0.08,-0.033,0.07
259,8.4,8.35,1.87,1.98,6.83,4.25,17.91,0.08,-0.034,0.07
260,8.41,8.37,1.87,1.99,6.84,4.64,17.94,0.08,-0.031,0.08
261,8.4,8.35,1.88,2.0,6.85,4.35,17.99,0.08,-0.032,0.08
262,8.4,8.35,1.88,1.99,6.84,4.23,17.92,0.08,-0.034,0.07
263,8.41,8.37,1.87,1.98,6.83,4.63,17.95,0.08,-0.031,0.08
264,8.39,8.36,1.87,1.99,6.85,4.47,17.96,0.08,-0.03,0.08
265,8.4,8.35,1.86,1.97,6.84,4.48,17.97,0.08,-0.033,0.07
266,8.39,8.33,1.88,1.98,6.83,4.17,17.91,0.08,-0.034,0.07
267,8.43,8.4,1.86,1.98,6.85,4.67,17.98,0.08,-0.03,0.08
268,8.41,8.37,1.87,1.99,6.85,4.28,17.99,0.08,-0.031,0.08
